,Title,Published_date,Views,Likes,Dislikes,Comments,Month
2007,Free Solo Tournament Match Live spectate & Commentary.,2018-09-23,26021,673,0,37,Sep
2008,Melee + Crossbow DUO vs SQUAD challenge | FT SouL Clan Leader | PUBG MOBILE,2018-09-23,81682,2927,0,132,Sep
2009,Sala yehi hota hai | PUBG MOBILE | Solo vs Squad (TPP) Sanhok [HINDI],2018-09-17,1305887,57169,0,2116,Sep
2010,Sanhok | QBZ IS OP | Solo vs Squad  | BOOT CAMP=Pochinki=Pecado | PUBG MOBILE,2018-09-15,46116,1594,0,137,Sep
2011,3 FINGER CLAW MOVE AND SHOOT CONTROLS GUIDE | PUBG MOBILE CONTROL TIPS | HACKER ALERT,2018-09-12,1504410,29656,0,1366,Sep
2012,Flare Gun is hereeee 😍NEW UPDATE | PUBG Mobile ON Mobile | YoutubeMortaL |,2018-09-11,31493,1056,0,91,Sep
2013,Trolling and Awsome moments PUBG MOBILE | Epic moments within 6 minutes,2018-09-07,2465487,46086,0,2133,Sep
2014,"10,000 SUBSCRIBERS SPECIAL | PMSC STAR ENTRY | YoutubeMortaL PUBG Mobile",2018-09-04,66711,1665,0,146,Sep
2015,8 SECRET ADVANCED PRO TIPS TO BECOME A LEGEND IN PUBG| PUBG MOBILE TIPS AND TRICKS,2018-08-31,637734,24980,0,670,Aug
2016,Diamond |You won't see a SOLO vs SQUAD quite like this 100MVP😱 . [26 FPP Kills] ENGLISH PUBG MOBILE,2018-08-28,267140,11686,0,752,Aug
2017,Crossbow MOBILE TECH GUIDE | How to use a CROSSBOW  [Crossbow is Broken]: PUBG MOBILE,2018-08-23,45427,1661,0,129,Aug
2018,My Enemy gave me a MEDKIT (FUNNY PUBG MOBILE MOMENTS),2018-08-21,1108484,25142,0,1106,Aug
2019,Crossbow Master: 4000 SUBSCRIBERS SPECIAL [PUBG MOBILE] MortaL,2018-08-19,30062,1497,0,159,Aug
2020,6 ADVANCE TIPS TO BECOME PRO |PUBG MOBILE TIPS AND TRICKS,2018-08-16,5751352,131469,0,3983,Aug
2021,"My Mate left me, so I just rushed and played carelessly: PUBG MOBILE",2018-08-13,49267,1530,0,122,Aug
2022,"OFFICIAL FORTNITE ANDROID ANNOUNCEMENT | Never Give Up, Fortnite Mobile Epic games- Mortal INDIA",2018-08-10,11231,432,0,39,Aug
2023,"28 CLASSIC DUO Kills Massacre | PUBG MOBILE , LIGHTSPEED",2018-08-09,22841,692,0,50,Aug
2024,Watch me play PUBG and FORTNITE Mobile via Omlet Arcade!,2018-08-06,24337,847,0,46,Aug
2025,Fortnite Mobile India: I Tried hard to get this WIN [Must Watch],2018-08-06,12628,444,0,86,Aug
2026,Final Circle EPIC 3v1 | Rozhok Mini Bridge ending [How to win in Final Circle] PUBG MOBILE,2018-08-03,27681,1180,0,51,Aug
2027,PUBG Mobile: NO SOUND GLITCH TRICK TUTORIAL| Run Silently! [0.7.0 Update],2018-07-30,22348,506,0,36,Jul
2028,Mini Militia: Teaching MiLiTian his skill limit | Pro 1vs1 | Doodle Army 2,2018-07-29,263464,13656,0,576,Jul
2029,0 deaths ? | GOD OF WAR EP.2 | BoLshacK | PUBG mobile lightspeed,2018-07-28,27375,846,0,59,Jul
2030,0 DEATHS | God Of War Mode |MortaL | PUBG Mobile Lightspeed,2018-07-27,93837,2689,0,222,Jul
2031,PUBG Mobile: |Miramar| WAITING AREA SECRET | FREE ASSASSIN RARE WHITE LEATHER JACKET [0.7.0 UPDATE],2018-07-26,17301,637,0,29,Jul
2032,PUBG Mobile: |Erangle| WAITING AREA SECRET | FREE ASSASSIN BLACK LEATHER JACKET [0.7.0 UPDATE],2018-07-25,21795,788,0,51,Jul
2033,Mini Militia: How legends play on iPad | Handcam | Doodle Army 2,2018-07-23,61810,2268,0,147,Jul
2034,PUBG: DP-28 is the most underrated weapon. [Weapon of Destruction],2018-07-21,36896,1197,0,108,Jul
2035,PUBG: 15/28 SHOTGUN RAMPAGE KILLS [Arcade Mode],2018-07-18,22634,851,0,54,Jul
2036,PUBG: Insane 0 SECOND RELOAD TIME GLITCH STEPS [ MUST WATCH ],2018-07-16,28944,1286,0,58,Jul
2037,Mini Militia: NBD vs DG [Epic CLAN WAR] FT Reveal Rampage Fini Bondy PSI.,2018-07-15,6125,243,0,39,Jul
2038,FORTNITE MOBILE: A Video for beginners [ Control Placement & Basic tips to begin Fortnite ],2018-07-15,22048,908,0,75,Jul
2039,FPP One man Squad [18 kills Chicken Dinner],2018-07-12,17339,640,0,32,Jul
2040,SCAR-L Mayhem [ARCADE DUO VS SQUAD] | PUBG Mobile Lightspeed,2018-07-11,11921,416,0,37,Jul
2041,DUO vs Squad PAN ONLY Challenge against ITEM HEAVEN: PUBG Mobile [Pan vs Item Heaven],2018-07-09,40047,1584,0,134,Jul
2042,PUBG Mobile ARCADE | NO (AR) | 12 Kills Win!,2018-07-07,45260,1555,0,91,Jul
2043,PUBG Mobile : UNBELIEVABLE KILLS | THE GOD OF CROSSBOW [Genius GODLY Kills] EP.1,2018-07-05,98743,3661,0,216,Jul
2044,Mini Militia- Mortal vs Crest [Must Watch] ICL 2018 Tournament Match,2018-07-02,190624,4076,0,229,Jul
2045,PUBG Mobile Solo vs Squad Classic Mode |Straight Outta Georgopool [How to play Solo vs Squad],2018-06-29,114141,5648,0,357,Jun
2046,Mini Militia: KingAnBru & MiLiTian 2v2 Legendary Battle [Doodle Army 2],2018-06-27,8866,312,0,26,Jun
2047,Noob player of Ace.,2018-06-25,589937,16598,0,990,Jun
2048,Mini Militia 2v2: MORTAL+NERV vs HASTE+SAJ | Doodle Army 2 |,2018-06-22,7814,310,0,50,Jun
2049,"PUBG: FIRST PERSON PERSPECTIVE [ FPP ] FT: Mini Militia Legend: Supernova/Novaking, Cigar and ASP.",2018-06-20,182738,6621,0,441,Jun
2050,"Mini Militia: Trio BiT Tournament:[EPIC BATTLE] MorTaL, Vilgax and Torpedo TEAMING UP",2018-06-01,4981,131,0,22,Jun
2051,Mini Militia vs PUBG | Avatar's Before and After Comparison. [Must Watch],2018-05-20,68216,2605,0,147,May
2052,Did I Lose my Mini Militia Challenge 2: MorTaL vs GGC Player | Doodle Army 2.,2018-05-15,12073,355,0,27,May
2053,PUBG 1v1 Inside Small Safe Zone | PUBG Mobile : Players Unknown BattleGround,2018-05-10,181149,9428,0,673,May
2054,1v1 Dominating the opponent! Mini Militia Battle | Doodle Army 2,2018-04-22,11590,303,0,22,Apr
2055,Mini Militia Clan War: AiM vs FL [Must Watch] Slow Motion epic kills | Doodle Army 2.,2018-04-20,6789,214,0,23,Apr
